,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,CONDICION_VICTIMA,LESIONADO,HOMICIDIOS,TIPO_ACCIDENTE,HIPOTESIS,GENERO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
2013,HERIDOS,2020-11-19,2020,17:20,TARDE,JUEVES,RECREO,CARRERA 24 CALLE 22,URBANA,TECNICO,3.51972,-76.29586,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO RESPETAR PRELACION,NO APLICA 2020,PALMIRA,MOTO,AUTECO,PRADERA,PARTICULAR,NO APLICA
2014,HERIDOS,2020-11-19,2020,17:20,TARDE,JUEVES,RECREO,CARRERA 24 CALLE 22,URBANA,TECNICO,3.51972,-76.29586,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO RESPETAR PRELACION,NO APLICA 2020,NO APLICA,CAMPERO,MITSUBISHI,CALI,PARTICULAR,NO APLICA
2015,HERIDOS,2020-11-20,2020,09:20,MAÑANA,VIERNES,URIBE,CALLE 35 CARRRA 22,URBANA,TECNICO,3.53131,-76.29327,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA
2016,HERIDOS,2020-11-20,2020,09:20,MAÑANA,VIERNES,URIBE,CALLE 35 CARRRA 22,URBANA,TECNICO,3.53131,-76.29327,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
2017,HERIDOS,2020-11-20,2020,09:20,MAÑANA,VIERNES,URIBE,CALLE 35 CARRRA 22,URBANA,TECNICO,3.53131,-76.29327,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2018,DAÑOS,2020-11-20,2020,11:30,MAÑANA,VIERNES,OBRERO,CALLE 41 CARRERA 26,URBANA,TECNICO,3.53694,-76.29558,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
2019,DAÑOS,2020-11-20,2020,11:30,MAÑANA,VIERNES,OBRERO,CALLE 41 CARRERA 26,URBANA,TECNICO,3.53694,-76.29558,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,BUS,HINO,PALMIRA,PUBLICO,COODETRANS PALMIRA
2020,HERIDOS,2020-11-20,2020,13:40,TARDE,VIERNES,OBRERO,CARRERA 25 CALLE 35-69,URBANA,TECNICO,3.53193,-76.2955,MOTOCICLISTA,1,NO APLICA,VOLCAMIENTO,PERDIDA DEL CONTROL,NO APLICA 2020,FRACTURAS,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA
2021,DAÑOS,2020-11-20,2020,20:30,NOCHE,VIERNES,PRADO,CARRERA 41 CALLE 37,URBANA,TECNICO,3.53416,-76.31139,NO APLICA,NO APLICA,NO APLICA,CHOQUE,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,TULUA,PARTICULAR,NO APLICA
2022,DAÑOS,2020-11-20,2020,20:30,NOCHE,VIERNES,PRADO,CARRERA 41 CALLE 37,URBANA,TECNICO,3.53416,-76.31139,NO APLICA,NO APLICA,NO APLICA,CHOQUE,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA 2020,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA
2023,DAÑOS,2020-11-21,2020,09:43,MAÑANA,SABADO,VIA CALI PALMIRA,ITALCO BODEGA,RURAL,TECNICO,3.51034,-76.40526,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,TRACTO CAMION,INTERNATIONAL,SABANETA,PUBLICO,NO APLICA
2024,DAÑOS,2020-11-21,2020,09:43,MAÑANA,SABADO,VIA CALI PALMIRA,ITALCO BODEGA,RURAL,TECNICO,3.51034,-76.40526,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,CAMION,HINO,SOGAMOSO,PUBLICO,NO APLICA
2025,HERIDOS,2020-11-16,2020,13:30,TARDE,JUEVES,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.53141,-76.29398,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,CHERY,CALI,PARTICULAR,NO APLICA
2026,HERIDOS,2020-11-16,2020,13:30,TARDE,JUEVES,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.53141,-76.29398,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,TRANS UNIDOS
2027,HERIDOS,2020-11-16,2020,13:30,TARDE,JUEVES,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.53141,-76.29398,ACOMPAÑANTE CONDUCTOR,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2028,HERIDOS,2020-11-16,2020,13:30,TARDE,JUEVES,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.53141,-76.29398,ACOMPAÑANTE CONDUCTOR,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2029,HERIDOS,2020-11-20,2020,15:00,TARDE,VIERNES,CENTRO POBLADO BOLO,SAN ALIZAL KM 2 + 800 MTS LA VIRGEN,RURAL,TECNICO,3.46364,-76.34849,MOTOCICLISTA,1,NO APLICA,CHOQUE,INVACION DE CARRIL,NO APLICA 2020,PALMIRA,MOTO,SUZUKI,CARTAGO,PARTICULAR,NO APLICA
2030,HERIDOS,2020-11-20,2020,15:00,TARDE,VIERNES,CENTRO POBLADO BOLO,SAN ALIZAL KM 2 + 800 MTS LA VIRGEN,RURAL,TECNICO,3.46364,-76.34849,NO APLICA,NO APLICA,NO APLICA,CHOQUE,INVACION DE CARRIL,NO APLICA 2020,NO APLICA,CAMIONETA,JAC,EL CERRITO,PUBLICO,NO APLICA
2031,HERIDOS,2020-11-20,2020,15:00,TARDE,VIERNES,CENTRO POBLADO BOLO,SAN ALIZAL KM 2 + 800 MTS LA VIRGEN,RURAL,TECNICO,3.46364,-76.34849,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,INVACION DE CARRIL,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2032,DAÑOS,2020-11-21,2020,19:02,NOCHE,SABADO,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53153,-76.29495,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMPERO,FORD,ENVIGADO,PARTICULAR,NO APLICA
2033,DAÑOS,2020-11-21,2020,19:02,NOCHE,SABADO,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53153,-76.29495,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
2034,DAÑOS,2020-11-21,2020,21:30,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5382,-76.29728,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,FLOTA PALMIRA
2035,DAÑOS,2020-11-21,2020,21:30,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5382,-76.29728,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
2036,DAÑOS,2020-11-22,2020,11:00,MAÑANA,DOMINGO,COLOMBINA,CALLE 31 CARRERA 18-17,URBANA,TECNICO,3.52688,-76.29073,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA
2037,DAÑOS,2020-11-22,2020,11:00,MAÑANA,DOMINGO,COLOMBINA,CALLE 31 CARRERA 18-17,URBANA,TECNICO,3.52688,-76.29073,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
2038,DAÑOS,2020-11-23,2020,08:30,MAÑANA,LUNES,CENTRO,CALLE 32 CARRERA 29-40,URBANA,TECNICO,3.52899,-76.29967,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DISTRAERSE,NO APLICA 2020,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA
2039,DAÑOS,2020-11-23,2020,08:30,MAÑANA,LUNES,CENTRO,CALLE 32 CARRERA 29-40,URBANA,TECNICO,3.52899,-76.29967,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DISTRAERSE,NO APLICA 2020,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,UNITAX
2040,DAÑOS,2020-11-20,2020,16:20,TARDE,VIERNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54254,-76.30741,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,CAMPERO,CHEVROLET,CALI,PARTICULAR,NO APLICA
2041,DAÑOS,2020-11-20,2020,16:20,TARDE,VIERNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54254,-76.30741,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,CAMIONETA,JAC,CALI,PARTICULAR,NO APLICA
2042,DAÑOS,2020-11-23,2020,14:40,TARDE,LUNES,CENTRO,CARRERA 33A CALLE 29,URBANA,TECNICO,3.52684,-76.30441,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ESTACIONARSE SIN LA MEDIDAS DE PECAUCION,NO APLICA 2020,NO APLICA,CAMION,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA
2043,DAÑOS,2020-11-23,2020,14:40,TARDE,LUNES,CENTRO,CARRERA 33A CALLE 29,URBANA,TECNICO,3.52684,-76.30441,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ESTACIONARSE SIN LA MEDIDAS DE PECAUCION,NO APLICA 2020,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA
2044,DAÑOS,2020-11-23,2020,15:30,TARDE,LUNES,LA EMILIA,CARRERA 36 CALLE 35,URBANA,TECNICO,3.53313,-76.30642,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA
2045,DAÑOS,2020-11-23,2020,15:30,TARDE,LUNES,LA EMILIA,CARRERA 36 CALLE 35,URBANA,TECNICO,3.53313,-76.30642,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
2046,DAÑOS,2020-11-19,2020,19:20,NOCHE,JUEVES,SAN PEDRO,CARRERA 19 CALLE 37-45,URBANA,TECNICO,3.53348,-76.29056,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,CAMION,CHEVROLET,FUNZA,PARTICULAR,NO APLICA
2047,DAÑOS,2020-11-19,2020,19:20,NOCHE,JUEVES,SAN PEDRO,CARRERA 19 CALLE 37-45,URBANA,TECNICO,3.53348,-76.29056,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,CAMIONETA,NISSAN,CHIA,PARTICULAR,NO APLICA
2048,DAÑOS,2020-11-18,2020,16:36,TARDE,MIERCOLES,ALFONSO LOPEZ,CALLE 40 CARRERA 31,URBANA,TECNICO,3.53679,-76.30005,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,VOLKSWAGEN,CALI,PARTICULAR,NO APLICA
2049,DAÑOS,2020-11-18,2020,16:36,TARDE,MIERCOLES,ALFONSO LOPEZ,CALLE 40 CARRERA 31,URBANA,TECNICO,3.53679,-76.30005,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
2050,HERIDOS,2020-11-19,2020,16:00,TARDE,JUEVES,DANUBIO,CARRERA 21 CALLE  34,URBANA,TECNICO,3.53032,-76.29252,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
2051,HERIDOS,2020-11-19,2020,16:00,TARDE,JUEVES,DANUBIO,CARRERA 21 CALLE  34,URBANA,TECNICO,3.53032,-76.29252,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,VOLKSWAGEN,BOGOTA,PARTICULAR,NO APLICA
2052,HERIDOS,2020-11-21,2020,06:50,MAÑANA,SABADO,SAN CAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,3.53585,-76.29416,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA
2053,HERIDOS,2020-11-21,2020,06:50,MAÑANA,SABADO,SAN CAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,3.53585,-76.29416,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,MOTO,YAMAHA,MINTRANSPORTE,PARTICULAR,NO APLICA
2054,HERIDOS,2020-11-21,2020,06:50,MAÑANA,SABADO,SAN CAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,3.53585,-76.29416,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2055,HERIDOS,2020-11-21,2020,12:20,TARDE,SABADO,CENTRO,CALLE 32 CARRERA 31,URBANA,TECNICO,3.52925,-76.30132,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
2056,HERIDOS,2020-11-21,2020,12:20,TARDE,SABADO,CENTRO,CALLE 32 CARRERA 31,URBANA,TECNICO,3.52925,-76.30132,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,CANDELARIA,PARTICULAR,NO APLICA
2057,HERIDOS,2020-11-23,2020,10:30,MAÑANA,LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,3.53175,-76.29643,MOTOCICLISTA,1,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,PALMIRA,MOTO,SUZUKI,GUADALAJARA DE BUGA,PARTICULAR,NO APLICA
2058,HERIDOS,2020-11-23,2020,10:30,MAÑANA,LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,3.53175,-76.29643,NO APLICA,NO APLICA,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
2059,HERIDOS,2020-11-23,2020,10:30,MAÑANA,LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,3.53175,-76.29643,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2060,DAÑOS,2020-11-20,2020,16:00,TARDE,VIERNES,VERSALLES,CALLE 42 CARRERA 31,URBANA,TECNICO,3.5382,-76.29982,NO APLICA,NO APLICA,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,NO APLICA,CAMIONETA,MAZDA,MEDELLIN,PARTICULAR,NO APLICA
2061,DAÑOS,2020-11-20,2020,16:00,TARDE,VIERNES,VERSALLES,CALLE 42 CARRERA 31,URBANA,TECNICO,3.5382,-76.29982,NO APLICA,NO APLICA,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,NO APLICA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA
2062,DAÑOS,2020-11-21,2020,10:30,MAÑANA,SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53898,-76.30649,NO APLICA,NO APLICA,NO APLICA,CHOQUE,POR ESTABLECER,NO APLICA 2020,NO APLICA,BUSETA,AGRALE,GUACARI,PUBLICO,COODETRANS PALMIRA
2063,DAÑOS,2020-11-21,2020,10:30,MAÑANA,SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53898,-76.30649,NO APLICA,NO APLICA,NO APLICA,CHOQUE,POR ESTABLECER,NO APLICA 2020,NO APLICA,CAMION,MERCEDES BENZ,FUNZA,PUBLICO,NO APLICA
2064,DAÑOS,2020-11-24,2020,14:30,TARDE,MARTES,ESTONIA,CALLE 47 CARRERA 32,URBANA,TECNICO,3.54242,-76.30053,NO APLICA,NO APLICA,NO APLICA,CHOQUE,FALTA DE PRECAUCION,NO APLICA 2020,NO APLICA,MOTO,JIALING,PRADERA,PARTICULAR,NO APLICA
2065,DAÑOS,2020-11-24,2020,15:45,TARDE,MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53875,-76.30664,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,AUTOMOVIL,VOLKSWAGEN,PITALITO,PARTICULAR,NO APLICA
2066,DAÑOS,2020-11-24,2020,15:45,TARDE,MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53875,-76.30664,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSO IMPRUDENTE,NO APLICA 2020,NO APLICA,CAMIONETA,NISSAN,PEREIRA,PARTICULAR,NO APLICA
2067,HERIDOS,2020-11-25,2020,08:10,MAÑANA,MIERCOLES,ALFONSO LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,3.53522,-76.30037,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,NISSAN,BOGOTA,PARTICULAR,NO APLICA
2068,HERIDOS,2020-11-25,2020,08:10,MAÑANA,MIERCOLES,ALFONSO LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,3.53522,-76.30037,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
2069,HERIDOS,2020-11-25,2020,07:40,MAÑANA,MIERCOLES,MUNICIPAL,CARRERA 1 CALLE 31-30,URBANA,TECNICO,3.52509,-76.27826,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DISTRAERSE,NO APLICA 2020,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
2070,HERIDOS,2020-11-25,2020,07:40,MAÑANA,MIERCOLES,MUNICIPAL,CARRERA 1 CALLE 31-30,URBANA,TECNICO,3.52509,-76.27826,CICLISTA,1,NO APLICA,CHOQUE,DISTRAERSE,NO APLICA 2020,PALMIRA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA
2071,DAÑOS,2020-11-25,2020,09:40,MAÑANA,MIERCOLES,URIBE,CARRERA 22 CALLE 35-38,URBANA,TECNICO,3.53158,-76.29324,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO TOMAR LA MEDIDAS DE PRECUCION APARA ADELANTAR,NO APLICA 2020,NO APLICA,BUS,CHEVROLET,PALMIRA,PUBLICO,COODETRANS PALMIRA
2072,DAÑOS,2020-11-25,2020,10:50,MAÑANA,MIERCOLES,NUEVO,CARRERA 30 CALLE 27,URBANA,TECNICO,3.52471,-76.30118,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ADELANTAR ZONA PROHIBIDAD,NO APLICA 2020,NO APLICA,CAMPERO,CHEVROLET,CALARCA,PARTICULAR,NO APLICA
2073,DAÑOS,2020-11-25,2020,10:50,MAÑANA,MIERCOLES,NUEVO,CARRERA 30 CALLE 27,URBANA,TECNICO,3.52471,-76.30118,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ADELANTAR ZONA PROHIBIDAD,NO APLICA 2020,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
2074,HERIDOS,2020-11-25,2020,17:50,TARDE,MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53154,-76.29495,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,DODGE,BOGOTA,PARTICULAR,NO APLICA
2075,HERIDOS,2020-11-25,2020,17:50,TARDE,MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53154,-76.29495,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,KIMCO,EL CERRITO,PARTICULAR,NO APLICA
2076,HERIDOS,2020-11-25,2020,17:50,TARDE,MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53154,-76.29495,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2077,DAÑOS,2020-11-25,2020,10:00,MAÑANA,MIERCOLES,CENTRO POBLADO LA TORRE,CALLE 10 N 16-090,RURAL,TECNICO,3.61678,-76.40648,NO APLICA,NO APLICA,NO APLICA,OTRO,DAÑO RED ELECTRICA,NO APLICA 2020,NO APLICA,CAMION,DODGE,CAJICA,PUBLICO,NO APLICA
2078,HERIDOS,2020-11-26,2020,08:18,MAÑANA,JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,3.54665,-76.29571,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,CAMIONETA,FORD,MEDELLIN,PARTICULAR,NO APLICA
2079,HERIDOS,2020-11-26,2020,08:18,MAÑANA,JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,3.54665,-76.29571,MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,PALMA,MOTO,BAJAJ,CALI,PARTICULAR,NO APLICA
2080,HERIDOS,2020-11-26,2020,08:18,MAÑANA,JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,3.54665,-76.29571,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2081,HERIDOS,2020-11-27,2020,09:20,MAÑANA,VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,3.52307,-76.28772,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,HYUNDAI,CALI,PARTICULAR,NO APLICA
2082,HERIDOS,2020-11-27,2020,09:20,MAÑANA,VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,3.52307,-76.28772,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA
2083,HERIDOS,2020-11-27,2020,09:20,MAÑANA,VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,3.52307,-76.28772,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2084,HERIDOS,2020-11-27,2020,09:20,MAÑANA,VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,3.52307,-76.28772,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2085,HERIDOS,2020-11-23,2020,13:10,TARDE,LUNES,COLOMBINA,CARRERA 18 CALLE 30-31,URBANA,TECNICO,3.52642,-76.29047,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,ARRANCAR SIN PRECAUCION,NO APLICA 2020,NO APLICA,BUS,DODGE,PALMIRA,PUBLICO,NO APLICA
2086,HERIDOS,2020-11-23,2020,13:10,TARDE,LUNES,COLOMBINA,CARRERA 18 CALLE 30-31,URBANA,TECNICO,3.52642,-76.29047,PEATON,1,NO APLICA,ATROPELLO,ARRANCAR SIN PRECAUCION,NO APLICA 2020,FRACTURAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
2087,HERIDOS,2020-11-27,2020,20:40,NOCHE,VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,3.52846,-76.29698,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,YAMAHA,FLORIDA,PARTICULAR,NO APLICA
2088,HERIDOS,2020-11-27,2020,20:40,NOCHE,VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,3.52846,-76.29698,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,SANTA BARBARA,MOTO,VICTORY,PALMIRA,PARTICULAR,NO APLICA
2089,HERIDOS,2020-11-27,2020,20:40,NOCHE,VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,3.52846,-76.29698,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
