,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_VICTIMA,TIPO_ACCIDENTE,GENERO,LESIONADO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA,HOMICIDIOS
952,HERIDOS,2022-05-13,2022,17:20,TARDE,VIERNES,BARRIO NUEVO,CARRERA 33A CALLE 20,URBANA,TECNICO,3.5224736065573765,-76.30141885245904,RECOGER PASAJEROS Y DEJAR EN SITIO DISTINTO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUS,HINO,GUACARI,PUBLICO,NO APLICA,0
953,HERIDOS,2022-05-13,2022,17:20,TARDE,VIERNES,BARRIO NUEVO,CARRERA 33A CALLE 20,URBANA,TECNICO,3.5224736065573765,-76.30141885245904,RECOGER PASAJEROS Y DEJAR EN SITIO DISTINTO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
954,HERIDOS,2022-05-13,2022,17:30,TARDE,VIERNES,VIA PALMIRA BARRANCAS,KM 13,RURAL,TECNICO,3.5491,-76.248,REALIZAR U,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
955,HERIDOS,2022-05-13,2022,17:30,TARDE,VIERNES,VIA PALMIRA BARRANCAS,KM 13,RURAL,TECNICO,3.5491,-76.248,REALIZAR U,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
956,DAÑOS,2022-05-14,2022,14:10,TARDE,SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.5388228571428564,-76.30671257142853,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,COOTRANSPAL,0
957,DAÑOS,2022-05-14,2022,14:10,TARDE,SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.5388228571428564,-76.30671257142853,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA,0
958,HERIDOS,2022-05-14,2022,16:00,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,3.53719875,-76.2919075,MANIOBRAS PELIGROSAS,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,AKT,FLORIDA,PARTICULAR,NO APLICA,0
959,HERIDOS,2022-05-14,2022,16:00,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,3.53719875,-76.2919075,MANIOBRAS PELIGROSAS,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
960,HERIDOS,2022-05-14,2022,16:00,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,3.53719875,-76.2919075,MANIOBRAS PELIGROSAS,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,IPS POSITIVA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
961,DAÑOS,2022-05-14,2022,15:40,TARDE,SABADO,BERLIN,CALLE 42 CARRERA 31-80,URBANA,TECNICO,3.53914,-76.30076,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
962,DAÑOS,2022-05-14,2022,15:40,TARDE,SABADO,BERLIN,CALLE 42 CARRERA 31-80,URBANA,TECNICO,3.53914,-76.30076,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PRADERA,PARTICULAR,NO APLICA,0
963,DAÑOS,2022-05-15,2022,17:35,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,3.5391088888888884,-76.29743,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,0
964,DAÑOS,2022-05-15,2022,17:35,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,3.5391088888888884,-76.29743,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,CALI,PARTICULAR,NO APLICA,0
965,DAÑOS,2022-05-15,2022,17:35,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,3.5391088888888884,-76.29743,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
966,DAÑOS,2022-05-15,2022,19:50,NOCHE,DOMINGO,ITALIA,CARRERA 24 CALLE 6-87,URBANA,TECNICO,3.506135833333333,-76.30124500000001,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,0
967,DAÑOS,2022-05-15,2022,19:50,NOCHE,DOMINGO,ITALIA,CARRERA 24 CALLE 6-87,URBANA,TECNICO,3.506135833333333,-76.30124500000001,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,MITSUBISHI,ZIPAQUIRA,PARTICULAR,NO APLICA,0
968,HERIDOS,2022-05-15,2022,23:05,NOCHE,DOMINGO,CAMPESTRE,CALLE 42 CARRERA 6-03,URBANA,TECNICO,3.536882,-76.281168,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,0
969,HERIDOS,2022-05-15,2022,23:05,NOCHE,DOMINGO,CAMPESTRE,CALLE 42 CARRERA 6-03,URBANA,TECNICO,3.536882,-76.281168,IMPERICIA EN EL MANEJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA,0
970,DAÑOS,2022-05-16,2022,04:50,MADRUGADA,LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,3.526476818181818,-76.29977397727274,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,FLORIDA BLANCA,PARTICULAR,NO APLICA,0
971,DAÑOS,2022-05-16,2022,04:50,MADRUGADA,LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,3.526476818181818,-76.29977397727274,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,YAMAHA,BOGOTA,PARTICULAR,NO APLICA,0
972,DAÑOS,2022-05-14,2022,21:00,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,MAL USO DEL CARRIL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,0
973,DAÑOS,2022-05-14,2022,21:00,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,MAL USO DEL CARRIL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMION,FORD,ZARZAL,PUBLICO,NO APLICA,0
974,DAÑOS,2022-05-16,2022,14:40,TARDE,LUNES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
975,DAÑOS,2022-05-16,2022,14:40,TARDE,LUNES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,FLORIDA,PARTICULAR,NO APLICA,0
976,DAÑOS,2022-05-16,2022,16:20,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,3.53914,-76.30076,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,FORD,CALI,PARTICULAR,NO APLICA,0
977,DAÑOS,2022-05-16,2022,16:20,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,3.53914,-76.30076,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
978,HERIDOS,2022-05-16,2022,07:10,MAÑANA,LUNES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,3.530862307692308,-76.29584615384616,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,0
979,HERIDOS,2022-05-16,2022,07:10,MAÑANA,LUNES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,3.530862307692308,-76.29584615384616,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
980,DAÑOS,2022-05-17,2022,20:20,NOCHE,MARTES,OLIMPICO,CALLE 25 CARRERA 41,URBANA,TECNICO,3.524321666666667,-76.30652666666667,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,KTM,PALMIRA,PARTICULAR,NO APLICA,0
981,DAÑOS,2022-05-17,2022,20:20,NOCHE,MARTES,OLIMPICO,CALLE 25 CARRERA 41,URBANA,TECNICO,3.524321666666667,-76.30652666666667,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,AUTECO,ARMENIA,PARTICULAR,NO APLICA,0
982,DAÑOS,2022-05-18,2022,06:20,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 43 -44,URBANA,TECNICO,3.5369433333333333,-76.31249727272724,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA,0
983,DAÑOS,2022-05-18,2022,06:20,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 43 -44,URBANA,TECNICO,3.5369433333333333,-76.31249727272724,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMION,JAC,CALI,PARTICULAR,NO APLICA,0
986,DAÑOS,2022-05-18,2022,09:30,MAÑANA,MIERCOLES,ZAMORANO,CARRERA 28 CALLE 69C,URBANA,TECNICO,3.5547282608695667,-76.29512608695651,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,ELCERRITO,PUBLICO,EXPRESO EL CERRITO,0
987,DAÑOS,2022-05-18,2022,09:30,MAÑANA,MIERCOLES,ZAMORANO,CARRERA 28 CALLE 69C,URBANA,TECNICO,3.5547282608695667,-76.29512608695651,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
988,MUERTO,2022-05-18,2022,09:00,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,3.5224736065573765,-76.30141885245904,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
989,MUERTO,2022-05-18,2022,09:00,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,3.5224736065573765,-76.30141885245904,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,MUERTO,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA,1
990,MUERTO,2022-05-18,2022,09:00,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,3.5224736065573765,-76.30141885245904,DESOBEDESER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
991,HERIDOS,2022-05-18,2022,16:00,TARDE,MIERCOLES,CHAPINERO SUR,CARRERA 32 DIAGONAL 4,URBANA,TECNICO,3.5042287500000002,-76.31246125,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,GUACARI,PARTICULAR,NO APLICA,0
992,HERIDOS,2022-05-18,2022,16:00,TARDE,MIERCOLES,CHAPINERO SUR,CARRERA 32 DIAGONAL 4,URBANA,TECNICO,3.5042287500000002,-76.31246125,NO ESTAR PENDIENTE DE LA VIA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,YAMAHA,ROLDANILLO,PARTICULAR,NO APLICA,0
993,HERIDOS,2022-05-19,2022,06:30,MAÑANA,JUEVES,ESTONIA,CARRERA 32 CALLE 44,URBANA,TECNICO,3.5395347368421044,-76.30073631578948,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,KYMCO,PRADERA,PARTICULAR,NO APLICA,0
994,HERIDOS,2022-05-19,2022,06:30,MAÑANA,JUEVES,ESTONIA,CARRERA 32 CALLE 44,URBANA,TECNICO,3.5395347368421044,-76.30073631578948,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,GEELY,PALMIRA,PUBLICO,UNITAX,0
995,HERIDOS,2022-05-19,2022,06:30,MAÑANA,JUEVES,ESTONIA,CARRERA 32 CALLE 44,URBANA,TECNICO,3.5395347368421044,-76.30073631578948,DESOBEDESER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
996,MUERTO,2022-05-19,2022,08:00,MAÑANA,JUEVES,VIA PALMIRA TABLONES,KM 12 + 200 MTS,RURAL,TECNICO,3.3537,-76.1214,PERDIDA DEL CONTROL DEL VEHICULO,MOTOCICLISTA,CHOQUE ARBOL,MASCULINO,LESIONADO,PALMA,MOTO,YAMAHA,JAMUNDI,PARTICULAR,NO APLICA,0
997,MUERTO,2022-05-19,2022,08:00,MAÑANA,JUEVES,VIA PALMIRA TABLONES,KM 12 + 200 MTS,RURAL,TECNICO,3.3537,-76.1214,PERDIDA DEL CONTROL DEL VEHICULO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE ARBOL,MASCULINO,MUERTO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,1
998,HERIDOS,2022-05-19,2022,15:20,TARDE,JUEVES,LOS ROBLES,CARRERA 33A CALLE 19A,URBANA,TECNICO,3.51824,-76.30542,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,FRACTURAS,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,0
999,HERIDOS,2022-05-19,2022,15:20,TARDE,JUEVES,LOS ROBLES,CARRERA 33A CALLE 19A,URBANA,TECNICO,3.51824,-76.30542,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
1000,DAÑOS,2022-05-19,2022,14:10,TARDE,JUEVES,CENTRO,CARRERA 32 CALLE 28-44,URBANA,TECNICO,3.526476818181818,-76.29977397727274,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,FUNZA,PARTICULAR,NO APLICA,0
1001,DAÑOS,2022-05-19,2022,15:40,TARDE,JUEVES,VERSALLES,CALLE 42 CARRERA 25-16,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
1002,DAÑOS,2022-05-19,2022,15:40,TARDE,JUEVES,VERSALLES,CALLE 42 CARRERA 25-16,URBANA,TECNICO,3.5380938235294113,-76.29746911764705,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMPERO,TOYOTA,ENVIGADO,PARTICULAR,NO APLICA,0
1003,HERIDOS,2022-05-21,2022,07:40,MAÑANA,SABADO,FRAY LUIS AMIGO,CALLE 42 CARRERA 49-50,URBANA,TECNICO,3.538241666666666,-76.31668444444443,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,TRACTO CAMION,KENWORTH,NARIÑO,PUBLICO,NO APLICA,0
1004,HERIDOS,2022-05-21,2022,07:40,MAÑANA,SABADO,FRAY LUIS AMIGO,CALLE 42 CARRERA 49-50,URBANA,TECNICO,3.538241666666666,-76.31668444444443,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,0
1005,MUERTO,2022-05-22,2022,10:40,MAÑANA,DOMINGO,CIUDAD DEL CAMPO,CALLE 100 CARRERA 11-12,RURAL,TECNICO,3.45666,-76.46596428571426,CARÁCTER AVERIGUATORIO,NO APLICA,ATROPELLO,MASCULINO,NO APLICA,NO APLICA,CAMION,JAC,GUACARI,PUBLICO,NO APLICA,0
1006,MUERTO,2022-05-22,2022,10:40,MAÑANA,DOMINGO,CIUDAD DEL CAMPO,CALLE 100 CARRERA 11-12,RURAL,TECNICO,3.45666,-76.46596428571426,CARÁCTER AVERIGUATORIO,PEATON,ATROPELLO,MASCULINO,MUERTO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,1
1008,DAÑOS,2022-05-22,2022,18:50,NOCHE,DOMINGO,ALAMEDA,CALLE 69B  CARRERA 25A,URBANA,TECNICO,3.556285,-76.29032,FALTA DE PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
1009,MUERTO,2022-01-16,2022,05:50,MADRUGADA,DOMINGO,VIA VIA CALI PALMIRA SUR,KM 8 + 850 MTS,RURAL,POLICIA,3.50837,-76.40868,PERDIDA DEL CONTROL DEL VEHICULO,MOTOCICLISTA,CHOQUE VEHICULO ESTACIONADO,MASCULINO,MUERTO,NO APLICA,MOTO,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,1
1010,MUERTO,2022-01-17,2022,15:30,TARDE,LUNES,VIA PALMIRA AMAIME,KM 29,RURAL,POLICIA,3.59126,-76.27264,ADELANTAR EN CURVA,MOTOCICLISTA,CHOQUE,MASCULINO,MUERTO,NO APLICA,MOTO,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,1
1011,MUERTO,2022-01-18,2022,18:30,NOCHE,MARTES,VIA SUCROMILES INGENIO PROVIDENCIA,KM 0,RURAL,POLICIA,3.52518,-76.33753,TRANSITAR POR LA CALZADA PEATON,PEATON,ATROPELLO,MASCULINO,MUERTO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,1
1012,MUERTO,2022-01-22,2022,08:30,MAÑANA,SABADO,VIA PALMASECA EL CERRITO,KM 14 + 365 MTS,RURAL,POLICIA,3.62364,-76.39346,NO MANTENER DISTANCIA SEGURIDAD,MOTOCICLISTA,CHOQUE,MASCULINO,MUERTO,NO APLICA,MOTO,HONDA,NO APLICA,PARTICULAR,NO APLICA,1
1013,MUERTO,2022-01-23,2022,04:30,MADRUGADA,DOMINGO,VIA PALMIRA PRADERA,KM 76 + 500 MTS,RURAL,POLICIA,3.47329,-76.23987,PERDIDA DEL CONTROL DEL VEHICULO,CONDUCTOR,CHOQUE ARBOL,MASCULINO,MUERTO,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,NO APLICA,1
1014,HERIDOS,2022-01-31,2022,15:40,TARDE,VIERNES,VIA VIA CALI PALMIRA SUR,KM 2  + 500  MTS,RURAL,POLICIA,3.49562,-76.46398,OTRA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1015,HERIDOS,2022-01-30,2022,20:50,NOCHE,JUEVES,VIA VIA CALI PALMIRA SUR,KM 5 +  900 MTS,RURAL,POLICIA,3.50113,-76.44247,NO MANTENER DISTANCIA SEGURIDAD,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1016,HERIDOS,2022-01-30,2022,15:30,TARDE,VIERNES,VIA VIA CALI PALMIRA SUR,KM 12  + 230 MTS,RURAL,POLICIA,3.5152,-76.37996,OTRA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1017,HERIDOS,2022-01-30,2022,15:30,TARDE,SABADO,VIA VIA CALI PALMIRA SUR,KM 12  + 230 MTS,RURAL,POLICIA,3.52302,-76.34435,OTRA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1018,HERIDOS,2022-01-30,2022,07:40,MAÑANA,DOMINGO,VIA CALI PALMIRA,KM 16+ 230 MTS,RURAL,POLICIA,3.52303,-76.34418,OTRA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1019,HERIDOS,2022-01-26,2022,02:25,MADRUGADA,MIERCOLES,VIA CANDELARIA PALMIRA,KM 42+  250 MTS,RURAL,POLICIA,3.46648,-76.33167,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1020,HERIDOS,2022-01-26,2022,01:00,MADRUGADA,MIERCOLES,VIA CANDELARIA PALMIRA,KM 42+  250 MTS,RURAL,POLICIA,3.46648,-76.33167,GIRAR BRUSCAMENTE,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1021,HERIDOS,2022-01-24,2022,19:30,NOCHE,LUNES,VIA PALMASECA ROZO CERRITO,KM 14 +  180 MTS,RURAL,POLICIA,3.62222,-76.39358,OBSTÁCULOS EN LA VÍA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1022,HERIDOS,2022-01-24,2022,01:00,MADRUGADA,VIERNES,VIA PALMIRA AMAIME,KM 30+  959 MTS,RURAL,POLICIA,3.60741,-76.27074,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,PEATON,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1023,HERIDOS,2022-01-22,2022,12:50,TARDE,MIERCOLES,VIA CALI PALMIRA,KM 12 +  50 MTS,RURAL,POLICIA,3.51507,-76.38073,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1024,HERIDOS,2022-01-22,2022,15:00,TARDE,MIERCOLES,VIA CALI PALMIRA,KM 12 +  50 MTS,RURAL,POLICIA,3.51507,-76.38073,GIRAR BRUSCAMENTE,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1025,HERIDOS,2022-01-20,2022,15:40,TARDE,LUNES,VIA VIA CALI PALMIRA SUR,KM 5  + 650 MTS,RURAL,POLICIA,3.502,-76.43817,TRANSITAR POR SU DERECHA EN VÍAS RURALES,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1026,HERIDOS,2022-01-20,2022,08:00,MAÑANA,MARTES,VIA YUMBO LA TINAJA,KM 6,RURAL,POLICIA,3.55876,-76.43901,EMBRIAGUEZ APARENTE,CONDUCTOR,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1027,HERIDOS,2022-01-19,2022,18:00,NOCHE,MIERCOLES,VIA SUCROMILES EL CERRITO,KM 8 + 900  MTS,RURAL,POLICIA,3.59855,-76.31498,OTRA,CONDUCTOR,CHOQUE,FEMENINA,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1028,HERIDOS,2022-01-20,2022,20:00:00 p: m:,NOCHE,JUEVES,VIA SUCROMILES EL CERRITO,KM 8 + 900  MTS,RURAL,POLICIA,3.59855,-76.31498,OTRA,ACOMPAÑANTE CONDUCTOR,CHOQUE,FEMENINA,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1029,HERIDOS,2022-01-19,2022,05:20,MADRUGADA,DOMINGO,VIA CENCAR AEREOPUERTO,KM 1 + 320 MTS,RURAL,POLICIA,3.55349,-76.47858,EMBRIAGUEZ APARENTE,CONDUCTOR,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
1030,HERIDOS,2022-01-20,2022,02:00,MADRUGADA,LUNES,VIA CENCAR AEREOPUERTO,KM 1 + 320 MTS,RURAL,POLICIA,3.55349,-76.47858,EMBRIAGUEZ APARENTE,PEATON,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
1031,HERIDOS,2022-01-18,2022,20:30,NOCHE,SABADO,VIA CANDELARIA PALMIRA,KM 43,RURAL,POLICIA,3.47615,-76.33023,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
